scenario_id,path_id,rho_hat,rho_true,epsilon,policy,terminal_wealth,final_inventory,abs_inventory,fills,fill_rate,spread_capture,adverse_selection,inventory_penalty,dt,steps,audit_horizon
rho0.920_eps0.0200_dt0.0100,104,0.92,0.93,0.02,robust_gamma_abs,-17.07323991990131,-1.0,1.0,298.0,0.24833333333333332,10.176874999999985,24.297880427204106,98.65000000000033,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,105,0.92,0.93,0.02,robust_gamma_abs,-19.715173675508936,-3.0,3.0,312.0,0.26,10.614999999999988,26.89525661275387,62.50999999999976,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,106,0.92,0.93,0.02,robust_gamma_abs,-26.68516537014496,-4.0,4.0,330.0,0.275,12.274374999999981,27.726156399827943,109.43000000000018,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,107,0.92,0.93,0.02,robust_gamma_abs,-12.489772533294712,6.0,6.0,41.0,0.034166666666666665,1.6862500000000002,3.2805204344300734,119.3100000000021,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,108,0.92,0.93,0.02,robust_gamma_abs,-11.17804267378277,-4.0,4.0,28.0,0.023333333333333334,0.9575000000000004,2.3243462257566136,137.86999999999776,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,109,0.92,0.93,0.02,robust_gamma_abs,-9.054331593747113,-2.0,2.0,100.0,0.08333333333333333,4.058749999999997,7.729510662290934,161.6599999999992,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,110,0.92,0.93,0.02,robust_gamma_abs,-8.4561662369522,0.0,0.0,190.0,0.15833333333333333,5.804374999999992,16.266910184761343,32.9599999999999,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,111,0.92,0.93,0.02,robust_gamma_abs,-2.9075901495432612,-2.0,2.0,80.0,0.06666666666666667,2.1056250000000016,6.587481317543421,32.800000000000175,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,112,0.92,0.93,0.02,robust_gamma_abs,-3.717503259084749,1.0,1.0,37.0,0.030833333333333334,1.0562500000000004,2.8136904904885114,36.38999999999977,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,113,0.92,0.93,0.02,robust_gamma_abs,-20.326419716140826,8.0,8.0,228.0,0.19,9.258124999999986,17.82687485254722,167.0800000000018,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,114,0.92,0.93,0.02,robust_gamma_abs,-13.10108362968138,-2.0,2.0,139.0,0.11583333333333333,5.174999999999991,10.890765318156724,89.32000000000264,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,115,0.92,0.93,0.02,robust_gamma_abs,-10.654460609630465,0.0,0.0,264.0,0.22,8.642499999999995,23.9502747711319,114.98000000000339,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,116,0.92,0.93,0.02,robust_gamma_abs,-24.331604695643062,-1.0,1.0,364.0,0.30333333333333334,14.554374999999988,31.13085549583255,154.07999999999808,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,117,0.92,0.93,0.02,robust_gamma_abs,-7.124622497944783,-4.0,4.0,88.0,0.07333333333333333,3.061249999999998,7.364822810491475,70.83000000000024,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,118,0.92,0.93,0.02,robust_gamma_abs,-5.795838965449786,-3.0,3.0,94.0,0.07833333333333334,2.7493749999999983,7.749540452649796,44.39999999999963,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,119,0.92,0.93,0.02,robust_gamma_abs,-11.862864344608234,-1.0,1.0,124.0,0.10333333333333333,5.319999999999992,9.587695736386152,113.41000000000275,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,120,0.92,0.93,0.02,robust_gamma_abs,-10.099294105348484,-3.0,3.0,31.0,0.025833333333333333,1.1825,2.5742134370083107,105.49000000000022,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,121,0.92,0.93,0.02,robust_gamma_abs,-7.858155405256618,-5.0,5.0,58.0,0.04833333333333333,2.1331250000000015,4.548102523865296,106.84999999999903,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,122,0.92,0.93,0.02,robust_gamma_abs,-1.958848572153652,2.0,2.0,32.0,0.02666666666666667,0.7256250000000005,2.640785199077129,14.559999999999812,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,123,0.92,0.93,0.02,robust_gamma_abs,-3.5961196742081563,-1.0,1.0,90.0,0.075,2.346250000000001,7.198618064800854,37.91000000000001,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,124,0.92,0.93,0.02,robust_gamma_abs,-10.590987041494383,-4.0,4.0,77.0,0.06416666666666666,2.5806250000000004,6.1380486223022075,83.47999999999978,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,125,0.92,0.93,0.02,robust_gamma_abs,-21.351705307315022,-1.0,1.0,161.0,0.13416666666666666,6.577499999999994,13.221603365724732,182.63000000000014,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,126,0.92,0.93,0.02,robust_gamma_abs,-2.3729703936812268,1.0,1.0,210.0,0.175,6.893749999999995,15.988284173022052,58.36000000000009,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,127,0.92,0.93,0.02,robust_gamma_abs,-10.451589511849727,1.0,1.0,126.0,0.105,4.082499999999996,9.97243970204805,68.48000000000116,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,128,0.92,0.93,0.02,robust_gamma_abs,-9.015061851132607,1.0,1.0,64.0,0.05333333333333334,2.208750000000001,4.986425970339056,94.73000000000141,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,129,0.92,0.93,0.02,robust_gamma_abs,-2.1553441925839607,-1.0,1.0,45.0,0.0375,1.2068750000000006,3.7630891098880284,26.600000000000108,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,130,0.92,0.93,0.02,robust_gamma_abs,-14.047517555163353,-7.0,7.0,79.0,0.06583333333333333,3.0924999999999994,6.347159501125532,129.58000000000027,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,131,0.92,0.93,0.02,robust_gamma_abs,-9.14280190403882,-3.0,3.0,65.0,0.05416666666666667,2.1881250000000003,5.618390094985671,65.28999999999968,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,132,0.92,0.93,0.02,robust_gamma_abs,-13.204872016398092,-3.0,3.0,161.0,0.13416666666666666,5.345624999999997,13.268225729893246,126.26000000000305,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,133,0.92,0.93,0.02,robust_gamma_abs,-8.568396721177686,0.0,0.0,78.0,0.065,3.0493749999999986,6.212357486998002,128.0700000000012,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,134,0.92,0.93,0.02,robust_gamma_abs,-12.0094876486201,-2.0,2.0,251.0,0.20916666666666667,8.29187499999999,20.656397842924946,69.80000000000001,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,135,0.92,0.93,0.02,robust_gamma_abs,-6.3116346414481885,0.0,0.0,134.0,0.11166666666666666,4.0806249999999995,12.184545388163173,42.629999999999946,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,136,0.92,0.93,0.02,robust_gamma_abs,-4.004321334808495,-2.0,2.0,44.0,0.03666666666666667,1.1881250000000008,3.4601081433084033,20.540000000000013,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,137,0.92,0.93,0.02,robust_gamma_abs,-8.82319930530165,0.0,0.0,160.0,0.13333333333333333,4.904999999999996,12.622510271838493,80.41000000000041,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,138,0.92,0.93,0.02,robust_gamma_abs,-30.435652520500792,-4.0,4.0,95.0,0.07916666666666666,3.7449999999999974,7.28309402645958,337.45000000000084,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,139,0.92,0.93,0.02,robust_gamma_abs,-5.461610411252491,-1.0,1.0,78.0,0.065,2.604999999999999,6.252425613497294,70.43000000000029,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,140,0.92,0.93,0.02,robust_gamma_abs,-7.89343055307665,-2.0,2.0,104.0,0.08666666666666667,3.2968749999999973,8.932477852149788,61.7799999999993,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,141,0.92,0.93,0.02,robust_gamma_abs,-15.467872568758443,-6.0,6.0,122.0,0.10166666666666667,4.569999999999996,9.997231850200947,170.5400000000001,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,142,0.92,0.93,0.02,robust_gamma_abs,-20.632473131718765,0.0,0.0,155.0,0.12916666666666668,6.171874999999989,12.547732913995006,126.56000000000341,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,143,0.92,0.93,0.02,robust_gamma_abs,-9.13974779423405,-3.0,3.0,200.0,0.16666666666666666,6.618124999999997,16.349616946031773,115.97,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,144,0.92,0.93,0.02,robust_gamma_abs,-3.982068041235204,-3.0,3.0,193.0,0.16083333333333333,5.3181249999999975,16.44127653099801,41.96999999999993,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,145,0.92,0.93,0.02,robust_gamma_abs,-18.565166198565812,-1.0,1.0,111.0,0.0925,4.8937499999999945,9.52526152429769,220.94999999999987,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,146,0.92,0.93,0.02,robust_gamma_abs,-17.436577785663548,2.0,2.0,305.0,0.25416666666666665,10.772499999999987,24.10509504305803,96.73000000000096,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,147,0.92,0.93,0.02,robust_gamma_abs,-9.858790374427073,-3.0,3.0,219.0,0.1825,7.400624999999991,17.26924954147873,88.16000000000113,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,148,0.92,0.93,0.02,robust_gamma_abs,-5.489765381624167,-1.0,1.0,186.0,0.155,6.156249999999991,15.048850514201021,66.43000000000058,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,149,0.92,0.93,0.02,robust_gamma_abs,-11.930383656288365,2.0,2.0,155.0,0.12916666666666668,4.974999999999997,13.142932117131636,72.14000000000101,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,150,0.92,0.93,0.02,robust_gamma_abs,-9.483248033547625,-1.0,1.0,280.0,0.23333333333333334,9.153124999999987,22.98649836978241,58.649999999999785,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,151,0.92,0.93,0.02,robust_gamma_abs,-9.766539738404031,1.0,1.0,124.0,0.10333333333333333,4.803124999999997,10.111309752848157,151.95999999999876,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,152,0.92,0.93,0.02,robust_gamma_abs,-36.02760862233379,4.0,4.0,532.0,0.44333333333333336,21.395625000000003,49.12573046023944,106.99000000000073,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,153,0.92,0.93,0.02,robust_gamma_abs,-10.198052031394814,-6.0,6.0,59.0,0.049166666666666664,2.290000000000001,4.386151757064681,90.50999999999941,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,154,0.92,0.93,0.02,robust_gamma_abs,-24.955919962397925,-1.0,1.0,355.0,0.29583333333333334,13.696249999999983,28.23712185322799,149.86999999999958,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,155,0.92,0.93,0.02,robust_gamma_abs,-1.7496996600848955,0.0,0.0,57.0,0.0475,1.3718750000000013,4.575415748381701,26.79000000000021,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,156,0.92,0.93,0.02,robust_gamma_abs,-28.724756756697523,3.0,3.0,369.0,0.3075,13.256249999999978,32.170967606533466,108.39999999999961,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,157,0.92,0.93,0.02,robust_gamma_abs,-16.073512753916052,0.0,0.0,189.0,0.1575,6.115624999999994,15.862127735953734,81.46000000000019,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,158,0.92,0.93,0.02,robust_gamma_abs,-19.354275613141443,6.0,6.0,374.0,0.31166666666666665,14.458749999999982,33.81711187872732,81.99000000000048,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,159,0.92,0.93,0.02,robust_gamma_abs,-9.566548909356777,4.0,4.0,249.0,0.2075,7.626249999999991,19.943101120596396,38.62999999999989,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,0,0.92,0.93,0.02,liquidity_guard,-9.615352069086633,2.0,2.0,142.0,0.11833333333333333,4.732499999999994,11.499176064346614,71.48999999999987,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,1,0.92,0.93,0.02,liquidity_guard,-6.513773667809848,1.0,1.0,61.0,0.050833333333333335,1.865625000000001,4.558728583408836,44.74999999999889,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,2,0.92,0.93,0.02,liquidity_guard,-16.584574486326833,0.0,0.0,287.0,0.23916666666666667,10.853124999999986,24.76833915240512,120.530000000002,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,3,0.92,0.93,0.02,liquidity_guard,-6.9328082232189345,1.0,1.0,96.0,0.08,3.046874999999998,7.609101575197286,61.159999999999414,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,4,0.92,0.93,0.02,liquidity_guard,-6.168015446733104,1.0,1.0,104.0,0.08666666666666667,2.9099999999999993,8.509966845159624,52.27999999999944,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,5,0.92,0.93,0.02,liquidity_guard,-11.123509365321215,5.0,5.0,172.0,0.14333333333333334,5.824374999999995,13.93281514365367,82.19999999999978,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,6,0.92,0.93,0.02,liquidity_guard,-5.469655958284642,2.0,2.0,100.0,0.08333333333333333,2.775625,7.8967711961109615,37.76,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,7,0.92,0.93,0.02,liquidity_guard,-3.991733363807204,-1.0,1.0,85.0,0.07083333333333333,2.4875000000000007,6.5632771104164505,48.21000000000035,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,8,0.92,0.93,0.02,liquidity_guard,-3.647088249573821,0.0,0.0,169.0,0.14083333333333334,4.898124999999998,13.668536092212861,46.36999999999989,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,9,0.92,0.93,0.02,liquidity_guard,-4.239567194170906,4.0,4.0,40.0,0.03333333333333333,1.3575000000000006,3.1269968551122815,50.11999999999978,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,10,0.92,0.93,0.02,liquidity_guard,-8.896791808761499,-2.0,2.0,50.0,0.041666666666666664,1.8418750000000008,4.285082310783352,96.53000000000263,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,11,0.92,0.93,0.02,liquidity_guard,-8.123512612168355,-2.0,2.0,137.0,0.11416666666666667,4.214374999999999,11.237579940459042,47.2900000000004,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,12,0.92,0.93,0.02,liquidity_guard,-11.881362759408901,2.0,2.0,190.0,0.15833333333333333,6.711249999999992,15.228083234297927,94.18000000000036,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,13,0.92,0.93,0.02,liquidity_guard,-9.704676082333485,1.0,1.0,82.0,0.06833333333333333,2.909374999999998,6.607221372423211,150.44999999999828,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,14,0.92,0.93,0.02,liquidity_guard,-5.299764020083712,-4.0,4.0,109.0,0.09083333333333334,2.9993750000000006,9.20855594312637,41.91999999999976,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,15,0.92,0.93,0.02,liquidity_guard,-9.469216942705152,3.0,3.0,57.0,0.0475,2.002500000000001,4.668294796746068,90.54000000000215,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,16,0.92,0.93,0.02,liquidity_guard,-15.121008452556103,1.0,1.0,173.0,0.14416666666666667,6.026249999999991,13.33635573113257,168.8499999999989,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,17,0.92,0.93,0.02,liquidity_guard,-7.065869318369646,0.0,0.0,228.0,0.19,7.384999999999991,20.17672449824606,53.27999999999968,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,18,0.92,0.93,0.02,liquidity_guard,-12.70399559394238,0.0,0.0,178.0,0.14833333333333334,6.117499999999994,14.489456765435506,95.79000000000094,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,19,0.92,0.93,0.02,liquidity_guard,-15.381333651195524,0.0,0.0,132.0,0.11,4.544999999999993,10.927397328417655,115.41000000000149,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,20,0.92,0.93,0.02,liquidity_guard,-12.274824499640028,4.0,4.0,186.0,0.155,6.643124999999994,15.965591792271383,76.02000000000078,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,21,0.92,0.93,0.02,liquidity_guard,-9.872033915022332,-2.0,2.0,187.0,0.15583333333333332,6.245624999999993,15.18192409746625,78.0000000000016,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,22,0.92,0.93,0.02,liquidity_guard,-7.725046128590563,-2.0,2.0,176.0,0.14666666666666667,5.121249999999996,13.985374375594077,40.469999999999956,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,23,0.92,0.93,0.02,liquidity_guard,-8.927487849015812,-2.0,2.0,66.0,0.055,2.002500000000001,5.182036624888738,73.42000000000083,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,24,0.92,0.93,0.02,liquidity_guard,-9.120476348218114,1.0,1.0,141.0,0.1175,4.849999999999998,10.642537660259208,74.32000000000035,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,25,0.92,0.93,0.02,liquidity_guard,-8.240168742215179,-4.0,4.0,95.0,0.07916666666666666,3.348124999999999,8.057184435899856,98.69999999999982,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,26,0.92,0.93,0.02,liquidity_guard,-41.920833559440545,1.0,1.0,413.0,0.3441666666666667,16.343124999999986,33.64717766203435,167.07999999999782,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,27,0.92,0.93,0.02,liquidity_guard,-2.530351875926719,0.0,0.0,97.0,0.08083333333333333,2.7300000000000004,7.074744814962912,28.80000000000009,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,28,0.92,0.93,0.02,liquidity_guard,-20.296405751425347,-8.0,8.0,76.0,0.06333333333333334,3.0637499999999998,6.11198661471532,230.56999999999968,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,29,0.92,0.93,0.02,liquidity_guard,-3.5941576115459197,-2.0,2.0,39.0,0.0325,1.0787500000000008,3.068279225840868,31.060000000000134,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,30,0.92,0.93,0.02,liquidity_guard,-19.486479139064393,2.0,2.0,432.0,0.36,16.149374999999985,35.57403626888923,76.66000000000068,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,31,0.92,0.93,0.02,liquidity_guard,-7.291494212084446,2.0,2.0,53.0,0.04416666666666667,2.0825000000000005,4.220535096570359,135.71999999999892,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,32,0.92,0.93,0.02,liquidity_guard,-14.7632168825081,-3.0,3.0,159.0,0.1325,5.559999999999994,12.638371105065602,67.78999999999961,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,33,0.92,0.93,0.02,liquidity_guard,-20.693185619551592,-3.0,3.0,157.0,0.13083333333333333,5.804374999999995,13.068319488678625,151.47999999999954,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,34,0.92,0.93,0.02,liquidity_guard,-15.426973505679777,-3.0,3.0,57.0,0.0475,2.278125,4.576945315920739,182.82000000000056,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,35,0.92,0.93,0.02,liquidity_guard,-10.52822774902711,1.0,1.0,258.0,0.215,8.705624999999987,22.0268536089891,51.329999999999814,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,36,0.92,0.93,0.02,liquidity_guard,-14.117720599143968,-5.0,5.0,135.0,0.1125,4.754999999999996,11.211768187918338,79.41999999999985,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,37,0.92,0.93,0.02,liquidity_guard,-7.953941374376754,-1.0,1.0,139.0,0.11583333333333333,4.413124999999995,11.454565210337208,72.64999999999986,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,38,0.92,0.93,0.02,liquidity_guard,-8.309886869154472,-4.0,4.0,149.0,0.12416666666666666,4.824374999999995,12.217737587856618,48.87999999999925,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,39,0.92,0.93,0.02,liquidity_guard,-6.1286923373465125,-1.0,1.0,89.0,0.07416666666666667,2.6006249999999995,7.317851026369041,48.98999999999984,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,40,0.92,0.93,0.02,liquidity_guard,-13.938996040505788,-2.0,2.0,319.0,0.2658333333333333,12.123749999999983,25.917015718786885,100.34000000000138,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,41,0.92,0.93,0.02,liquidity_guard,-3.3004632344646088,-2.0,2.0,98.0,0.08166666666666667,2.5518749999999994,9.109728840161111,19.759999999999856,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,42,0.92,0.93,0.02,liquidity_guard,-19.027443687576095,-7.0,7.0,90.0,0.075,3.5393749999999993,7.130593128643412,262.82000000000096,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,43,0.92,0.93,0.02,liquidity_guard,-14.356666815926618,6.0,6.0,120.0,0.1,4.024374999999999,10.033037739639497,226.08000000000234,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,44,0.92,0.93,0.02,liquidity_guard,-7.894094339436894,1.0,1.0,131.0,0.10916666666666666,4.001249999999999,10.431531908012587,66.05000000000024,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,45,0.92,0.93,0.02,liquidity_guard,-11.21868934597762,-4.0,4.0,84.0,0.07,2.86875,6.591787911802513,76.05000000000011,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,46,0.92,0.93,0.02,liquidity_guard,-9.724389240686705,5.0,5.0,138.0,0.115,4.417499999999996,11.603458568950316,87.34999999999987,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,47,0.92,0.93,0.02,liquidity_guard,-13.49709016001703,3.0,3.0,215.0,0.17916666666666667,7.794999999999988,17.67001055977174,109.94000000000158,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,48,0.92,0.93,0.02,liquidity_guard,-6.281949181282622,0.0,0.0,117.0,0.0975,3.504375000000002,10.223651169439421,40.71999999999934,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,49,0.92,0.93,0.02,liquidity_guard,-3.02915875584687,-1.0,1.0,128.0,0.10666666666666667,4.5099999999999945,9.975982571716571,52.4499999999993,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,50,0.92,0.93,0.02,liquidity_guard,-9.329833696862192,3.0,3.0,47.0,0.03916666666666667,1.5718750000000006,3.968667237441977,99.96999999999977,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,51,0.92,0.93,0.02,liquidity_guard,-13.420667066554643,-2.0,2.0,116.0,0.09666666666666666,4.210624999999998,9.6340823804844,70.83000000000027,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,52,0.92,0.93,0.02,liquidity_guard,-7.74714804311892,0.0,0.0,106.0,0.08833333333333333,3.3093749999999993,9.024899702766305,61.27000000000025,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,53,0.92,0.93,0.02,liquidity_guard,-8.356330943203947,-3.0,3.0,59.0,0.049166666666666664,2.025000000000001,4.593078655221319,170.87999999999857,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,54,0.92,0.93,0.02,liquidity_guard,-7.71729784865464,-3.0,3.0,147.0,0.1225,4.6474999999999955,11.65625417614352,62.87999999999987,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,55,0.92,0.93,0.02,liquidity_guard,-15.800428383981371,-3.0,3.0,337.0,0.2808333333333333,11.974999999999982,27.90459648865769,90.37000000000094,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,56,0.92,0.93,0.02,liquidity_guard,-8.98791601743084,2.0,2.0,184.0,0.15333333333333332,6.168124999999993,15.013400240140015,68.11999999999995,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,57,0.92,0.93,0.02,liquidity_guard,-10.432289265352189,-1.0,1.0,59.0,0.049166666666666664,2.0037500000000006,5.04811499220186,131.03000000000077,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,58,0.92,0.93,0.02,liquidity_guard,-27.97705580449276,-2.0,2.0,213.0,0.1775,8.679374999999993,18.032260984403564,110.20000000000172,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,59,0.92,0.93,0.02,liquidity_guard,-9.724047234977458,-2.0,2.0,207.0,0.1725,7.31499999999999,16.562178278462213,91.93000000000092,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,60,0.92,0.93,0.02,liquidity_guard,-8.793602726228894,1.0,1.0,127.0,0.10583333333333333,4.944374999999993,10.350975436965825,120.56000000000117,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,61,0.92,0.93,0.02,liquidity_guard,-13.338610718385594,0.0,0.0,164.0,0.13666666666666666,6.243749999999997,14.273247352312026,108.15000000000192,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,62,0.92,0.93,0.02,liquidity_guard,-11.076620598833642,6.0,6.0,65.0,0.05416666666666667,2.200625000000001,5.370353748455457,106.05999999999995,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,63,0.92,0.93,0.02,liquidity_guard,-17.557727956292606,-3.0,3.0,421.0,0.35083333333333333,15.002499999999989,37.04528043668374,63.259999999999565,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,64,0.92,0.93,0.02,liquidity_guard,-15.161751171905214,4.0,4.0,185.0,0.15416666666666667,6.036874999999994,16.05248924206073,69.08999999999975,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,65,0.92,0.93,0.02,liquidity_guard,-4.566873586117844,1.0,1.0,94.0,0.07833333333333334,2.4525000000000006,7.626643029409948,21.720000000000127,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,66,0.92,0.93,0.02,liquidity_guard,-27.5328462759488,-9.0,9.0,96.0,0.08,3.725624999999999,7.83767424535732,424.5499999999987,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,67,0.92,0.93,0.02,liquidity_guard,-14.26700629363484,0.0,0.0,132.0,0.11,4.508124999999997,11.358206490018844,120.87000000000164,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,68,0.92,0.93,0.02,liquidity_guard,-18.743942838901845,0.0,0.0,171.0,0.1425,6.8999999999999915,14.084493394038816,163.72000000000043,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,69,0.92,0.93,0.02,liquidity_guard,-11.393395007551858,0.0,0.0,144.0,0.12,5.098124999999994,10.830969125795804,165.62999999999758,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,70,0.92,0.93,0.02,liquidity_guard,-28.45307138739839,5.0,5.0,198.0,0.165,8.838124999999991,18.361196487716768,205.87999999999974,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,71,0.92,0.93,0.02,liquidity_guard,-8.784735546599652,0.0,0.0,63.0,0.0525,2.183750000000001,4.948985391420138,107.66000000000196,0.01,1200,12.0
rho0.920_eps0.0200_dt0.0100,72,0.92,0.93,0.02,liquidity_guard,-16.668314109517166,3.0,3.0,162.0,0.135,5.053124999999997,13.8645870111216,65.83999999999968,0.01,1200,12.0
