ticker,scenario,policy,rho_hat,rho_true,epsilon,levels,terminal_wealth,final_inventory,abs_inventory,fills,bid_fills,ask_fills,total_fill_lots,bid_fill_lots,ask_fill_lots,fill_rate,spread_capture,adverse_selection,inventory_penalty,join_l1_side_time_frac,improve_side_time_frac,depth_visible_side_time_frac,outside_depth_side_time_frac,no_quote_side_time_frac,full_no_quote_time_frac,mean_visible_depth_rank,mean_bid_offset,mean_ask_offset,crossing_clamp_count,priority_ahead_additions,priority_ahead_depletion,priority_behind_additions,priority_behind_depletion_ignored,priority_initial_ahead_lots,priority_visible_quote_resets,priority_mean_initial_ahead_lots,priority_visible_levels_used,priority_min_visible_depth_rank,priority_max_visible_depth_rank,priority_queue_fills,priority_improve_fills,priority_queue_violation_count,priority_partial_fill_events,priority_residual_fill_lots,priority_zero_residual_fill_prevented,priority_initial_queue_fraction,priority_queue_stress_multiplier,quote_updates,n_events,horizon,size_scale
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700620488603,1.322222222222222,1.322222222222222,34,17,17,20.7,11.011111111111111,9.68888888888889,0.000425,0.06744444444449806,0.0,29873.246926399654,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.01724224643722807,0.041254499774921446,0,1121.2111111110967,1236.1666666666524,314.1111111111107,97.47777777777794,3274.388888888907,1587,2.06325701883359,10,1,6,2,32,0,15,20.7,0,0.5,1.0,5332,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-5.166433095361764,2.011111111111111,2.011111111111111,27,15,12,18.499999999999996,10.255555555555556,8.244444444444444,0.0003375,0.0694444444444735,0.0,24722.3990481149,0.06029339680696716,0.8224119586499824,0.09312015564450783,0.0,0.024174488898542637,0.0,1.7607287074675053,0.02098483756954184,0.03733612944142923,0,1151.3555555555433,1375.855555555539,336.49999999999983,88.80000000000011,3744.2055555555767,1634,2.291435468516265,10,1,6,2,25,0,11,18.499999999999996,0,0.5,1.0,5329,80000,6230.327150104997,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700554034089,1.322222222222222,1.322222222222222,34,17,17,20.7,11.011111111111111,9.688888888888888,0.000425,0.06744444444449806,0.0,29873.2466605816,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.01724224643722807,0.041254499774921446,0,1121.2111111110967,1378.1972222222073,314.1111111111107,97.47777777777794,4911.583333333328,1587,3.094885528250364,10,1,6,2,32,0,15,20.7,0,0.5,1.5,5332,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-5.040610770764298,1.8555555555555556,1.8555555555555556,27,15,12,18.34444444444444,10.1,8.244444444444444,0.0003375,0.0694444444444735,0.0,24427.554194169676,0.06029339680696716,0.8224119586499824,0.09312015564450783,0.0,0.024174488898542637,0.0,1.7607287074675053,0.020825189584164034,0.03733612944142923,0,1151.3555555555433,1534.666666666647,336.49999999999983,88.80000000000011,5616.308333333353,1634,3.43715320277439,10,1,6,2,25,0,11,18.34444444444444,0,0.5,1.5,5329,80000,6230.327150104997,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.01724224643722807,0.041254499774921446,0,1121.2111111110967,1467.7555555555366,314.1111111111107,97.47777777777794,6548.777777777814,1587,4.12651403766718,10,1,6,1,32,0,14,20.7,1,0.5,2.0,5332,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-4.919948597721089,1.7000000000000002,1.7000000000000002,27,15,12,18.188888888888883,9.944444444444445,8.244444444444444,0.0003375,0.0694444444444735,0.0,24153.349946441023,0.06367520154320011,0.824521208351143,0.08762910120711431,0.0,0.024174488898542637,0.0,1.7282753225973515,0.020665541598786148,0.03733612944142923,0,1100.2555555555443,1584.7333333333115,321.26666666666665,79.81111111111122,7109.3333333333685,1612,4.410256410256432,10,1,6,2,25,0,11,18.188888888888883,0,0.5,2.0,5329,80000,6230.327150104997,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700531882584,1.322222222222222,1.322222222222222,33,17,16,20.7,11.011111111111111,9.68888888888889,0.0004125,0.06744444444449806,0.0,29873.246571975582,0.06351910894443516,0.812360273827468,0.0828922895506857,0.0,0.04122832767741118,0.0,1.686510289767592,0.01724224643722807,0.041254499774921446,0,1121.2111111110967,1364.7666666666485,314.1111111111107,97.47777777777794,4222.28888888892,1587,2.6605475040257844,10,1,6,1,32,0,14,20.7,1,1.0,1.0,5332,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-4.919948597721089,1.7000000000000002,1.7000000000000002,27,15,12,18.188888888888883,9.944444444444445,8.244444444444444,0.0003375,0.0694444444444735,0.0,24153.349946441023,0.06367520154320011,0.824521208351143,0.08762910120711431,0.0,0.024174488898542637,0.0,1.7282753225973515,0.020665541598786148,0.03733612944142923,0,1100.2555555555443,1469.0111111110919,321.26666666666665,79.81111111111122,4492.133333333366,1612,2.7866832092638747,10,1,6,2,25,0,11,18.188888888888883,0,1.0,1.0,5329,80000,6230.327150104997,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.563700484326831,1.322222222222222,1.322222222222222,34,17,17,20.7,11.011111111111111,9.68888888888889,0.000425,0.07633333333337886,0.0,29873.246381752568,0.06351915310648278,0.8123602517464441,0.08289226746966188,0.0,0.04122832767741118,0.0,1.6865100354167109,0.017242246879279596,0.04125449911249074,0,1121.2111111110967,1483.277777777759,314.1111111111107,97.47777777777794,6333.433333333317,1587,3.990821256038637,10,1,6,2,32,0,15,20.7,0,1.0,1.5,5332,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-4.694104706296536,1.3888888888888893,1.3888888888888893,27,15,12,17.877777777777773,9.633333333333333,8.244444444444444,0.0003375,0.0694444444444735,0.0,23666.863269632093,0.06597149731023041,0.8277056851063757,0.08214832868485127,0.0,0.024174488898542637,0.0,1.7040053801746693,0.02034624562803036,0.03733612944142923,0,1054.3777777777675,1571.1777777777577,311.9,68.588888888889,6405.216666666673,1577,4.061646586345385,10,1,6,2,25,0,11,17.877777777777773,0,1.0,1.5,5329,80000,6230.327150104997,90.0
